performance	N
artist	N
today	N
—	N
true	N
—	N
criminal	C
psychopath	C
rapist	C

Pavlensky	N
Oksana	N
two	N
daughters	N
left	N
Ukraine	C
mid-December	N
flying	N
France	N

arrived	N
Paris	N
Saturday	N

one	N
several	N
painful	N
performances	C
Pyotr	N
Pavlensky	N
sewed	C
lips	C
support	N
members	N
musical	N
band	N
Pussy	N
Riot	C
imprisoned	C
time	N

band	N
members	N
charged	N
hooliganism	C
performing	N
anti-Putin	C
song	N
church	N

2013	N
nailed	C
scrotum	C
Moscow	N
Red	N
Square	N
naming	N
art	N
Fixation	C

Matt	N
O'Brien	N
Washington	N
Post	N
claims	C
large	N
tax	N
cut	N
would	N
result	N
wealthiest	C
1	N
citizens	C
Obamacare	C
funds	C
converted	C
purposes	C
estimated	C
32,820	N
annually	C
per	N
person	N
Tax	N
Policy	C
Center	N
also	N
significant	C
motive	C

Republican	C
Senators	N
set	N
date	N
January	N
27	N
repeal	C
Obamacare	C
according	N
NBC	N
News	N

House	N
Majority	N
Leader	N
Kevin	N
McCarthy	N
California	N
says	N
legislation	C
repealing	C
Obamacare	C
replacing	C
could	N
ready	N
late	N
February	N

According	N
Democratic	C
Senator	C
Bernie	N
Sanders	N
many	N
30	N
million	C
people	N
could	N
lose	N
health	N
insurance	C
ACA	C
repealed	N
Fighter	N
jet	N
crashes	N
Children	N
Day	N
airshow	C
Thailand	N
fighter	N
jet	N
crashed	C
killing	N
pilot	C
Hat	N
Yai	N
International	C
Airport	N
Songkhla​	N
Thailand	N
morning	N
annual	C
Children	N
Day	N
airshow	C

JAS	N
39C	N
Gripen	C
crashed	C
onto	N
runway	C
around	N
9:30	N
local	N
time	N
0230	N
UTC	N
exploded	C
closing	N
airport	N
commercial	C
flights	N

pilot	N
identified	C
Squadron	C
Leader	N
Dilokrit	N
Pattavee	N

Local	N
media	N
reports	N
airport	N
fire	N
vehicle	C
rolled	C
responding	C

Children	N
screamed	C
video	N
footage	C
crash	C

Royal	N
Thai	N
Air	N
Force	N
asked	N
images	N
accident	C
shared	N
deterred	C
press	N

Air	N
Force	N
spokesperson	C
Pongsak	N
Semachai	N
said	N
investigatory	C
commission	N
would	N
formed	N

Prime	N
Minister	N
Prayut	N
Chan-o-cha	N
offered	C
sympathies	C
Pattavee	N
relatives	C

Thailand	N
began	N
purchasing	C
Swedish-built	N
Gripen	N
jets	N
2008	N
twelve	N

None	N
neighbours	C
similar	N
aircraft	C
cost	N
nation	N
around	N
2.5	N
billion	N
baht	C
US	N
70	N
million	N

experiments	C
performed	C
laboratory	C
mice	C

research	N
team	N
used	N
engineered	C
virus	C
target	C
alter	C
specific	C
sets	N
neurons	C

fitted	C
mice	N
intracranial	C
optical	C
fibers	C
could	N
expose	C
brains	N
blue	N
light	N

system	N
excited	C
two	N
different	N
sets	N
neurons	C
located	N
amygdala	C
part	N
brain	N
associated	N
emotion	N
aggression	C

One	N
set	N
stimulated	C
prey	C
pursuit	C
behavior	C
stalking	C
stimulated	C
animal	N
use	N
jaw	C
neck	N
muscles	N

exposed	N
laser	N
primed	C
mice	N
would	N
first	N
stalk	C
pounce	C
bite	N
object	N
enclosure	C
even	N
objects	N
without	N
food	N
scent	N
prey	N
value	N
like	N
sticks	N
bottle	N
caps	N

Representative	C
Tom	N
MacArthur	N
New	N
Jersey	N
agreed	N
saying	N
loading	N
gun	N

want	N
know	N
pointed	N
start	N
process	C

Anna	N
Merlan	N
Jezebel	C
Anthony	N
Taylor	N
Associated	C
Press	N
dismiss	C
Trump	N
timeline	C
impossible	C
given	N
complicated	C
nature	N
U.S.	N
congressional	C
workings	N

Senator	N
Collins	N
agreed	N
saying	N
n't	N
see	N
possibility	C
able	N
come	N
comprehensive	C
reform	C
bill	N
would	N
replace	N
Obamacare	C
end	N
month	N

n't	N
see	N
feasible	C

Affordable	C
Care	N
Act	N
often	N
cited	C
key	N
accomplishment	C
Obama	N
administration	C
mixed	N
reputation	C
many	N
conservatives	C
believe	N
market-based	C
health	N
care	N
system	N
would	N
flexible	C
efficient	C
less	N
costly	N
many	N
believe	N
Affordable	C
Care	N
Act	N
passed	N
Obama	N
later	N
discredited	C
pledge	C
one	N
liked	N
current	N
health	N
plan	N
would	N
switch	C

Following	N
collision	C
Manas	N
airport	C
closed	N
yesterday	N
declared	N
day	N
national	N
mourning	C
Kyrgyzstan	C

flight	C
operated	C
ACT	N
Airlines	N

Manas	N
international	C
airport	N
located	N
outside	N
capital	N
city	N
Bishkek	C
location	N
fatal	C
crashes	C

include	N
Boeing	N
737	N
en	N
route	N
Iran	N
crashed	C
shortly	N
take-off	C
2008	N
killing	N
68	N
least	N
90	N
people	N
board	C

Robben	N
signs	N
contract	C
extension	C
Bayern	N
German	N
football	N
club	N
FC	N
Bayern	N
Munich	N
yesterday	N
announced	C
Dutch	N
winger	C
Arjen	N
Robben	N
signed	N
one	N
contract	C
extension	C
June	N
2018	N

32-year-old	N
Robben	N
joined	N
German	N
side	N
2009	N
Spanish	N
capital	N
club	N
Real	N
Madrid	N

Spending	N
seven	N
years	N
Munich	N
Robben	N
scored	C
82	N
goals	N
152	N
Bundesliga	C
appearances	C
netted	C
23	N
goals	N
53	N
UEFA	N
Champions	N
League	C
matches	N

example	N
find	N
source	C
medicine	C
nature	N
...	N
would	N
species	C
without	N
access	C
source	C
also	N
evolved	C
behaviour	C
lab	N
Also	N
...	N
ants	N
medicate	C
friends	N
Wikinews	N
research	C
working	N
right	N
NB	N
Phew	C
...	N
lots	N
still	N
questions	C
left	N
unanswered	C
Ph.D.	N
work	N
related	N
ants	C
recognize	C
friend	N
n't	N

also	N
started	N
collaborating	C
Prof.	N
Michael	N
Poulsen	N
University	N
Copenhagen	C
immunity	C
fungus-growing	C
termites	C
well	N
chemical	C
recognition	C
abilities	N

Furthermore	C
working	N
social	N
parasitism	C
wood-ants	C
ants	N
lots	N
animals	N
exploiting	C
nest	C
shelter	C
resources	C
somehow	N
get	N
fortress	C
without	N
getting	N
killed	N

WWikinews	N
methods	C
equipment	C
used	N
investigation	N
NB	N
fun	N
one	N

try	N
work	N
low	N
budget	C
like	N
build	N
experimental	C
setups	C
actually	N
equipment	C
lab	N
nicknamed	C
i-Nick	C

much	N
money	N
fundamental	C
science	C
moment	N
try	N
cut	N
costs	N
wherever	C
possible	N

collected	N
wild	C
colonies	C
Formica	N
fusca	C
searching	C
old	N
tree-trunks	C
old	N
logging	C
sites	N
southern	N
Finland	N

housed	C
ants	C
nests	C
made	N
using	N
Y-tong	C
aerated	C
concrete	C

soft	N
stone	N
easily	N
carve	C

carved	C
little	N
squares	N
ants	N
live	N
covered	N
old	N
CD	N
covers	N
prevent	C
escaping	C

joined	N
F1	N
team	N
Force	N
India	N
2012	N

2013	N
joined	C
Marussia	C
F1	N
following	C
year	N
2014	N
Monaco	C
Grand	N
Prix	N
scored	C
Marussia	C
first	N
points	N
ninth-place	C
finish	N

accident	C
FIA	N
sanctions	C
Formula	N
One	N
racing	C
formed	N
panel	C
investigate	C
crash	C

Afterwards	C
group	N
revealed	C
findings	N
Bianchi	C
entered	C
run-off	C
area	N
track	C
disabled	C
failsafe	C
mechanism	C
applying	N
throttle	C
brake	C
together	N
using	N
feet	N
front	N
wheels	N
locked	N
panel	N
also	N
stated	N
slow	N
enough	N
control	N
car	N

Eventually	C
F1	N
mandated	C
use	N
virtual	N
safety	N
car	N
requires	N
drivers	N
enter	N
pit	C
lane	N
slower	N
speeds	N
instead	N
proceeding	C
around	N
track	N

broadcasts	C
began	N
August	N
10	N
South	N
Korea	N
says	N
broadcasts	C
continue	N

exchange	C
fire	N
North	N
Korea	N
stated	N
would	N
attack	N
loudspeakers	C
broadcasting	N
propaganda	C
would	N
respond	C
militarily	C
within	N
48	N
hours	N
broadcasts	C
stop	N

countries	N
put	N
militaries	C
high	N
levels	N
alert	C

UK	N
judge	N
withholds	C
report	N
Thai	N
death	C
penalty	C
defendants	C
judgement	C
released	C
today	N
Mr	N
Justice	N
Green	N
sitting	N
High	N
Court	N
London	N
spoke	N
considerable	C
unease	C
rejected	C
application	C
two	N
defendants	C
Thai	N
death	C
penalty	C
case	N

pair	N
sought	C
Metropolitan	C
Police	N
report	N
hoped	N
could	N
assist	C
defence	C

murders	C
occurred	C
picturesque	C
resort	N
island	N
Koh	N
Tao	N
pictured	C
file	N

Thai	N
Prime	N
Minister	N
Chan-o-cha	N
pictured	C
December	N
directly	N
involved	N
negotiations	C
led	N
report	N
produced	N

men	N
say	N
starved	C
suffocated	C
stripped	C
naked	N
exposed	C
cold	N
temperatures	C
beaten	C
threatened	C
denied	C
legal	N
representation	C

Royal	N
Thai	N
Police	N
deny	N
misconduct	C

Mr	N
Justice	N
Green	N
read	N
report	N
decided	N
release	N
assistance	C
pair	N

report	N
known	N
contain	N
material	C
disputed	C
Lin	N
Phyo	N

says	N
repeated	N
confessions	C
various	N
times	N
including	N
court	N
legal	N
representation	C
retracting	C

also	N
says	N
backed	N
torture	C
claims	N
evidence	C
medical	N
otherwise	N

Mr	N
Justice	N
Green	N
said	N
report	N
described	C
many	N
respects	N
...	N
routine	C
conduct	C
serious	N
crime	N
investigation	C

Extradition	C
Austria	N
possible	N

71	N
dead	N
59	N
men	N
eight	N
women	N
four	N
children	N

children	N
thought	N
aged	N
three	N
eight	N
ten	N
years	N
alongside	C
eighteen-month-old	C
baby	N

also	N
Syrian	N
travel	N
document	C
found	N
police	N
spokesman	C
Hans	N
Peter	N
Doskozil	N
told	N
journalists	C
course	N
first	N
assumption	C
people	N
migrants	C
likely	N
group	N
Syrian	N
migrants	C

rule	N
Africans	N

four	N
accused	C
escorted	C
court	N
Kecskemet	C
central	C
Hungary	N
police	N
convoy	C

Reportedly	C
lorry	C
traveled	C
Kecskemet	C

Hungary	N
presently	C
building	N
border	N
fence	C
across	N
Serbian	C
frontier	C
migrants	C
war-torn	C
Syria	N
regions	N
seek	N
access	C
Schengen	C
Area	N
free	N
movement	C
covers	N
EU	N

lorry	C
so-called	C
Eastern	N
Motorway	C
A4	N
close	N
Hungarian	C
border	N

hard	N
shoulder	N
Neusiedl	C
Parndorf	C
closer	C
Parndorf	C

victims	C
thought	N
suffocated	C

Police	N
seeking	C
driver	N

Krone	N
published	C
image	N
non-articulated	C
food	N
lorry	C
hard	N
shoulder	N
report	N
vehicle	C
question	N

photo	N
shows	N
pool	N
dark	N
liquid	C
ground	N
beside	N
vehicle	N

Video	N
passing	N
motorist	C
shows	N
least	N
one	N
helicopter	C
on-scene	C

truck	N
pictures	N
meat	N
side	N
shows	N
branding	C
Slovakian	C
food	N
firm	N
Hyza	C

Earlier	N
today	N
company	N
website	N
sported	C
apparent	C
anti-immigration	C
graphic	C
since	N
removed	N

Wikinews	C
got	N
touch	N
Hyza	N

detention	C
relates	N
Thursday	N
discovery	C
lorry	C
full	N
corpses	C
Austria	N

death	N
toll	C
yesterday	N
finalised	C
71	N

Today	N
hearing	C
took	N
place	N
Palace	N
Justice	N
Kecskemet	C
pictured	C
file	N

lorry	C
abandoned	C
since	N
Wednesday	N
hard	N
shoulder	C
Eastern	N
Motorway	N
near	N
Hungarian	N
border	N

Roadworkers	C
became	N
suspicious	C
dark	N
liquid	N
seeping	C
vehicle	C
responding	C
police	N
found	N
bodies	N

Initial	N
police	N
estimates	C
20–50	N
suffocated	C
back	N
lorry	C
near	N
Parndorf	C

arrested	C
men	N
thought	N
include	N
vehicle	N
owner	N
least	N
two	N
drivers	N

Three	N
Bulgarian	N
one	N
Afghanistan	N

Criminal	N
suspects	C
Hungary	N
generally	N
held	N
72	N
hours	N
charge	N
prosecutors	C
citing	C
seriousness	C
case	N
want	N
period	N
extended	C

dubbed	C
gag	C
law	N
es	N
gagging	C
law	N

law	N
prohibits	C
unauthorized	C
use	N
images	N
police	N
officers	N
might	N
jeopardize	C
family	N
safety	N
protected	C
facilities	C
police	N
operations	C

Judge	N
Joaquim	N
Bosch	N
Judges	N
Democracy	N
spokesperson	C
said	N
law	N
citizens	C
security	N
law	N
government	N
avoid	N
citizens	C
protests	C

opinion	N
polls	N
indicate	N
Spanish	N
society	N
preoccupied	C
security	N
economic	N
situation	N
political	N
corruption	C

Amnesty	N
International	N
condemned	C
law	N
report	N
threats	C
fines	N
threats	C
beaten	N
government	N
trying	N
stigmatize	C
criminalize	C
people	N
practicing	N
rights	N

Virginia	N
Álvarez	N
wrote	N
report	N
noted	N
instead	N
listening	N
demands	N
instead	N
starting	N
dialogue	C
authorities	C
everything	N
impede	C
people	N
protesting	C

Around	N
fifteen	N
shots	C
reported	C
fired	N

Parker	N
Ward	N
killed	N
interviewee	C
Vicki	N
Gardner	N
transported	C
hospital	N
underwent	C
surgery	C
injuries	C
later	N
listed	N
stable	C
condition	N

gunman	C
later	N
identified	C
41	N
year-old	N
Vester	N
Lee	N
Flanagan	N
II	N
fled	C
scene	C

brief	C
police	N
chase	C
ensued	C
several	N
hours	N
later	N
law	N
enforcement	C
attempted	C
unsuccessfully	C
pull	N
Flanagan	C
Interstate	N
66	N
Fauquier	C
County	N

Shortly	N
Flanagan	N
pulled	N
road	N
shot	N

pronounced	C
dead	N
Fairfax-area	C
hospital	N
around	N
1:30	N
PM	N
local	N
time	N
1730	N
UTC	N

Flanagan	N
reported	C
alias	C
Bryce	N
Williams	N
fired	N
station	N
2013	N

According	N
WDBJ	N
president	N
general	N
manager	N
Jeffrey	N
Marks	N
speaking	N
CBS	N
News	N
Flanagan	N
unhappy	N
man	N
difficult	C
work	N

Cquote2.svg	N
first	N
F1	N
race-related	C
driver	N
death	N
since	N
1994	N
San	N
Marino	N
Grand	N
Prix	N
Ayrton	C
Senna	N
killed	N

October	N
5	N
2014	N
late	N
portion	C
Japanese	N
Grand	N
Prix	N
Suzuka	C
Circuit	C
Bianchi	C
collided	C
tractor	N
crane	C
attending	C
crashed	N
car	N
Adrian	N
Sutil	N

Bianchi	N
helmet	N
became	N
wedged	C
underneath	C
tractor	N
causing	N
diffuse	C
axonal	C
injury	C
fell	N
coma	C

treated	N
Japanese	N
medical	N
centre	N
moved	N
two	N
months	N
accident	N
hospital	N
Nice	N

Placed	N
intensive	C
care	N
unit	N
December	N
began	N
rehabilitation	C
therapy	C

Bianchi	N
father	N
Philippe	C
described	C
non-progress	C
daily	N
torture	C

Bianchi	N
2007	N
French	N
Formula	N
Renault	C
2009	N
Formula	N
3	N
Euro	N
Series	N
champion	N
inaugural	C
member	N
Ferrari	C
Driver	N
Academy	N

32-year-old	N
artist	N
charged	C
several	N
occasions	C

November	N
2015	N
Pavlensky	C
set	N
Russia	N
Federal	C
Security	N
Service	N
headquarters	C
door	N
fire	N
Moscow	N

Pavlensky	C
called	N
artwork	C
named	N
Threat	C
sentenced	C
prison	C
term	N
vandalism	C

released	N
seven	N
months	N
later	N
June	N

Anastasia	N
Slonina	N
actress	C
working	N
theatre	C
Moscow	N
called	N
Teatr.doc	C
known	N
liberal	C
plays	N
filed	N
rape	C
charges	N
Pavlensky	N
partner	N
Oksana	C

theatre	N
claims	C
CCTV	N
video	N
footage	C
Pavlensky	N
men	N
beating	C
Slonina	N
boyfriend	N
parking	N
lot	N
October	N
31	N

Pavlensky	N
said	N
appear	C
video	N

Pavlensky	N
Oksana	N
detained	C
December	N
Sheremetyevo	C
airport	N
questioning	C
went	N
seven	N
hours	N

following	N
day	N
Indianapolis	C
Motor	N
Speedway	N
president	N
Doug	N
Boles	N
Hulman	C
Company	N
Mark	N
Miles	N
officially	C
announced	C
Wilson	N
death	N

Karam	N
able	N
walk	N
away	N
accident	C
evaluated	C
right	N
foot	N
injury	C
released	C
hospital	N
day	N

Wilson	N
Andretti	C
Autosport	N
teammate	C
Ryan	N
Hunter-Reay	C
race	N
though	N
celebrate	C
upon	N
finding	N
Wilson	N
accident	N

Victory	N
Lane	N
stated	C
first	N
thoughts	N
Justin	N
sure	N
...	N
friend	N
teammate	C
bit	N
hard	C
knowing	N
anything	N

Wilson	N
former	N
Formula	N
One	N
Champ	N
Car	N
driver	N
ride	C
entering	C
2015	N
season	N
joined	N
Andretti	C
seven-race	N
deal	C

contract	C
previously	C
two	N
races	N
acquiring	C
sponsorship	C
deal	N
increased	C
five	N
events	C
earlier	N
August	N
Wilson	N
recorded	C
best	N
finish	N
second	N
Mid-Ohio	N
Sports	N
Car	N
Course	N

n't	N
car	N
means	N
excused	C
right	N
Wikinews	N
first	N
evidence	C
self-medicating	C
insects	N

widespread	C
think	N
phenomenon	C
could	N
reality	N
NB	N
actually	N
first	N
evidence	C
self-medication	C
insects	N

Moths	C
fruit	N
flies	N
definitely	C
evidence	C
honey	N
bees	N
bumble-bees	C
well	N

seems	N
quite	N
wide-spread	C
insect	N
world	N

doubt	C
time	N
goes	N
cases	N
documented	C

Insects	N
animals	N
general	N
seem	N
quite	N
good	N
taking	N
care	N

Wikinews	N
might	N
ants	N
locate	N
healing	C
substances	C
wild	N
NB	N
good	N
question	N

something	N
important	N
know	N

Obamas	N
Bidens	C
pictured	C
together	N
file	N
enjoyed	C
unusually	C
close	N
warm	N
relationship	N

ceremony	C
described	C
press	N
highly	N
emotional	C
Obama	N
cited	C
choice	N
Biden	N
running	N
mate	N
one	N
best	N
career	C
described	C
arguments	C
sort	N
brothers	N
would	N
Biden	N
lion	N
American	N
history	N

made	N
fourth	N
time	N
U.S.	N
history	N
modified	C
form	N
Medal	N
Freedom	N
distinction	C
awarded	C

Biden	N
joined	N
Pope	N
John	N
Paul	N
II	N
then-former	N
President	N
Ronald	N
Reagan	N
former	N
General	N
Secretary	N
State	N
Colin	N
Powell	N

Early	N
ceremony	C
Obama	N
noted	N
comically	C
also	N
gives	N
Internet	N
one	N
last	N
chance	N
talk	N

Martin	N
best	N
known	N
spreading	C
multiple	C
conspiracy	C
theories	C
concerning	C
birth	N
religion	N
U.S.	N
President	C
Barack	N
Obama	N
previously	C
ran	N
Democratic	C
Party	N
presidential	C
nomination	C
1988	N
unsuccessfully	C
sought	C
backing	N
Republican	C
Party	N
2000	N
2012	N

2012	N
received	N
total	N
19	N
votes	N
New	N
Hampshire	N
Primary	N
primary	C
ballot	C
appeared	C

2016	N
Martin	N
harbor	C
high	N
expectations	C
electoral	C
success	N
though	N
hopes	N
receive	N
invitation	N
debates	C

reference	C
seventeen	N
candidates	N
invited	N
two	N
August	N
6	N
Fox	N
News	N
debates	C
Martin	N
casts	C
eighteenth	C
candidate	N
willing	C
participate	C
second-tier	C
debate	C

Moreover	N
declares	N
second-most	C
exciting	C
candidate	N
reserving	C
first	N
place	N
Trump	N
Martin	N
praises	C
throughout	C
announcement	C

According	N
Agus	C
Supriatna	C
chief	C
Air	N
Force	N
pilot	C
reported	C
technical	C
problems	N
requested	C
return	N
base	C

aircraft	N
en	C
route	C
Soewondo	C
Air	N
Force	N
Base	N
Natuna	C

air	N
force	N
first	N
said	N
twelve	N
crew	C
members	N
board	N
total	N
number	N
reported	N
fatalities	C
continued	C
change	N
later	N
reports	N

Police	N
found	N
even	N
dead	N
bodies	N
crash	N
ground	N
raising	N
reported	N
death	N
toll	C
high	N
142	N
people	N

bodies	N
identified	C
blood	N
sampling	C
official	N
told	N
newspaper	N
Jakarta	C
Globe	N

allegations	C
passengers	C
aircraft	C
limited	C
military	N
families	N

military	N
allowed	N
fly	N
civilian	C
passengers	N
according	N
air	N
force	N
chief	N
unless	N
related	N
military	N
personnel	C
special	N
circumstances	C

could	N
even	N
make	N
doors	N
plane	N
clearly	N
one	N
resident	C
quoted	C
saying	N
newspaper	N
Haveeru	N
Daily	N

claim	N
plane	N
appeared	C
headed	C
direction	N
Diego	N
Garcia	N

According	C
Huffington	C
Post	N
Haveeru	N
reported	C
witnesses	C
interviewed	C
authorities	C
deemed	C
statements	N
truthful	N
Maldive	N
military	N
officials	C
along	N
Malaysian	C
officials	C
say	N
aircraft	C
Maldive	N
airspace	C
time	N
MH370	N
went	N
missing	N

Based	N
monitoring	C
date	N
indication	C
Flight	N
MH370	N
observed	C
military	N
radars	C
country	N
Maldives	N

Furthermore	C
data	C
radars	C
Maldives	N
airports	N
also	N
analysed	C
shows	N
indication	C
said	N
flight	C
said	N
Malaysian	N
Transport	N
Minister	N
Hishamuddin	N
Hussein	N

located	C
fined	C
within	N
two	N
days	N
posting	N
photograph	C

incident	C
gained	C
international	C
attention	C

woman	N
named	N
saw	N
police	N
vehicle	N
parked	C
reserved	C
spot	C
Petrer	C
snapped	C
photo	N

posted	N
photo	N
caption	C
Park	N
bloody	C
well	N
please	N
wo	N
n't	N
even	N
fined	C

Fernando	N
Portillo	C
local	N
police	N
spokesperson	C
told	N
local	N
media	N
vehicle	C
parked	N
police	N
responding	C
emergency	C

story	N
reported	C
local	N
news	N
website	N
began	N
reported	C
internationally	C

July	N
1	N
Citizens	C
Security	N
law	N
went	N
effect	N

law	N
written	N
response	C
violent	C
protests	C

Even	N
enactment	C
saw	N
widespread	C
criticism	C

agreed	N
NATO	N
summit	C
Warsaw	C
last	N
year	N

Defence	C
Minister	N
Antoni	N
Macierewicz	C
also	N
ceremony	C

waited	N
long	N
time	N
told	N
troops	C

waited	N
decades	C
sometimes	N
feeling	N
left	N
alone	N
sometimes	N
almost	N
losing	N
hope	N
sometimes	N
feeling	N
one	N
protected	N
civilization	C
aggression	C
came	N
east	N

Hundreds	N
members	N
public	N
attended	C
ceremony	C
near	N
German	N
border	N
soldiers	N
crossed	C
Germany	N

Part	N
Operation	C
Atlantic	N
Resolve	C
deployment	C
set	N
include	N
Abrams	N
tanks	N
Bradley	N
Fighting	N
Vehicles	C
Paladin	C
artillery	C

largest	N
deployment	C
US	N
troops	N
Europe	N
since	N
Cold	N
War	N
ended	N

unidentified	C
man	N
summonsed	C
appear	C
Maidstone	N
Magistrates	C
Court	N
February	N
17	N

well	N
dangerous	N
driving	N
causing	N
serious	N
injury	C
dangerous	N
driving	N
also	N
faces	N
three	N
counts	N
criminal	C
damage	C
covering	N
bridge	N
damaged	C
vehicles	N

nonfatal	C
accident	N
left	N
elderly	C
motorcyclist	C
broken	N
ribs	C
came	N
bike	N
avoiding	C
170	N
tonnes	C
falling	N
debris	C

Two	N
lorries	C
partially	C
crushed	C
collapse	C
triggered	C
digger	C
back	N
lorry	C
struck	C
concrete	C
bridge	N

Kent	N
Police	N
continue	N
investigate	C
Highways	N
England	N
said	N
await	C
probe	C
results	N
deciding	C
launch	C

August	N
27	N
collapse	C
caused	N
millions	C
pounds	C
damage	N
closed	N
major	N
route	C
24	N
hours	N

accident	N
led	C
discussions	C
regarding	C
safety	N
cars	N

suggestion	C
addition	N
canopy	C
car	N
cockpit	C

topic	N
controversial	C
supported	N
safety	N
reasons	N
others	N
opposed	C
history	N
possibly	N
affecting	C
aerodynamics	C
car	N
limiting	N
one	N
peripheral	C
vision	C
movement	N
inside	N
car	N
worry	N
escaping	C
upside-down	C
burning	N
car	N

Another	N
tether	C
nose	N
cone	C
car	N
Hunter-Reay	N
mentioned	N
renderings	C
developed	N
boomerang-like	C
debris-deflector	C
positioned	C
front	N
driver	N

question	N
raised	N
regarding	N
Wilson	N
height	N
6	N
feet	N
3.5	N
inches	N
1.92	N
tall	N
Wilson	N
tallest	C
IndyCar	C
Series	N
driver	N
however	N
driver	N
Josef	N
Newgarden	C
refuted	C
statement	N
saying	N
make	N
regulation	C
tall	N
inside	N
car	N
sitting	N
compared	N
roll	C
hoop	C
...	N
safe	N
height	N
driver	N
gets	N
car	N

result	N
activity	C
since	N
1997	N
Adnan	N
arrested	C
reportedly	C
around	N
ten	N
times	N
gone	N
several	N
hunger	N
strikes	C
one	N
lasted	C
28	N
days	N
another	N
lasted	C
66	N
days	N
release	C
went	N
strike	N
another	N
12	N
days	N
token	C
sympathy	C
remaining	C
Palestinian	N
detainees	C
Israeli	N
prisons	N

C-130	N
Hercules	N
crashes	C
Medan	N
Indonesia	N
Tuesday	N
Indonesian	C
Air	N
Force	N
C-130	N
Hercules	N
crashed	C
city	N
Medan	N
Indonesia	N

122	N
people	N
board	C
killed	N
well	N
people	N
ground	N
city	N
North	N
Sumatra	C
according	C
North	N
Sumatra	C
police	N
Major	N
A.	N
Tarigan	C

Officials	C
said	N
plane	N
exploded	C
impact	C
big	N
fireball	C

military	C
said	N
plane	N
took	N
12:08	N
pm	N
local	N
time	N
0508	N
UTC	N
crashed	C
five	N
kilometers	C
away	N
couple	N
minutes	N
later	N

decision	C
one	N
challenged	C
unsuccessfully	C
High	N
Court	N

case	N
pits	C
two	N
accused	C
trying	N
defend	C
death	N
penalty	N
case	N
possibility	N
jeopardising	C
international	C
relations	C
Thai	N
police	N
co-operated	C
light	C
agreement	N
report	N
would	N
confidential	C

Legal	N
charity	C
Reprieve	C
assisted	N
two	N
men	N
said	N
statement	N
Concerns	C
conduct	C
Thai	N
investigation	C
safety	N
convictions	C
resulting	N
raised	C
beginning	N
...	N
defence	C
lawyers	N
Thailand	N
position	N
judge	C
whether	N
information	N
could	N
assistance	C

Mr	N
Justice	N
Green	N
judgement	N
acknowledges	C
know	N
accused	C
might	N
structure	C
defences	C
details	N
evidence	C
would	N
involved	C

Cameron	N
Chan-o-cha	C
arranged	C
observer	C
team	N
Metropolitan	C
Police	N
conduct	C
inspection	C
Thai	N
probe	C
based	N
powers	N
Police	N
Act	N
1996	N

team	N
duly	N
dispatched	C
prepared	N
report	N
intent	C
use	N
assisting	C
victims	C
families	N

UK	N
police	N
expressly	C
forbidden	C
ministerial	C
level	N
provide	N
assistance	N
Thai	N
authorities	C
case	N
involves	C
death	N
penalty	C

Due	N
established	C
UK	N
policy	N
foreign	C
death	N
penalty	C
cases	N
report	N
also	N
shared	N
Thailand	N

report	N
Lin	N
Phyo	N
seeking	C

Royal	N
Courts	N
Justice	N
complex	C
London	N
case	N
heard	N

Using	N
Data	N
Protection	N
Act	N
1998	N
defendants	C
asked	N
police	N
report	N
assist	C
defence	C
denied	C

means	N
must	N
young	N
surface	C

put	N
age	N
current	C
surface	C
100	N
million	C
years	N

images	N
also	N
show	N
craters	C
natural	N
satellite	C
Charon	N

NASA	N
said	N
mountains	N
planet	N
may	N
made	N
water-ice	C

February	N
2007	N
space	N
probe	C
flew	C
Jupiter	C

future	N
mission	C
explore	C
Kuiper	N
Belt	N

Formula	N
One	N
driver	N
Jules	N
Bianchi	N
dies	N
aged	N
25	N
Bianchi	N
Nürburgring	N
World	N
Series	N
Renault	C
race	N
2012	N

French	N
Formula	N
One	N
F1	N
driver	N
Jules	N
Bianchi	N
died	N
Friday	N
night	N
age	N
25	N
nine	N
months	N
serious	C
accident	C
2014	N
Japanese	N
Grand	N
Prix	N

News	N
death	N
announced	C
family	N
following	C
morning	N
Cquote1.svg	N
deep	N
sadness	C
parents	N
Jules	N
Bianchi	N
Philippe	N
Christine	N
brother	N
Tom	N
sister	N
Mélanie	N
wish	N
make	N
known	N
Jules	N
passed	C
away	N
last	N
night	N
Centre	N
Hospitalier	N
Universitaire	N
CHU	N
Nice	N
France	N
admitted	C
following	C
accident	N
5th	N
October	N
2014	N
Suzuka	N
Circuit	N
Japanese	N
Formula	N
1	N
Grand	N
Prix	N

court	N
expedited	C
case	N

Burmese	C
nationals	N
Zaw	N
Lin	N
Wai	N
Phyo	N
22	N
currently	N
trial	N
accused	C
murdering	C
David	N
Miller	N
24	N
Jersey	N
Hannah	N
Witheridge	C
23	N
England	N

defence	C
case	N
due	N
begin	N
shortly	N
continue	N
